Date,Unix,Symbol,Open,High,Low,Close,Volume BTC,Volume USDT,tradecount,Change
2018-10-24,1540339200000,BTCUSDT,6553.51,6630.0,6547.53,6565.5,11951.543977,78795617.02141578,90762,-0.3537880980080669
2018-10-25,1540425600000,BTCUSDT,6566.81,6575.09,6502.8,6528.09,10342.701244,67691945.44596253,75563,-0.40866339660583983
2018-10-26,1540512000000,BTCUSDT,6528.13,6600.0,6515.01,6538.63,9443.504156,61792487.79642334,77985,-0.37028226703507416
2018-10-27,1540598400000,BTCUSDT,6538.63,6558.35,6463.04,6505.6,7776.907864,50667220.04441258,86848,-0.4166950596252129
2018-10-28,1540684800000,BTCUSDT,6505.6,6514.17,6453.0,6489.93,5743.933728,37298357.26271342,71647,-0.42059317971000776
2018-10-29,1540771200000,BTCUSDT,6489.93,6505.01,6315.0,6344.5,13827.224067,88484721.03624511,135586,-0.3921495362918679
2018-10-30,1540857600000,BTCUSDT,6344.5,6395.0,6317.01,6330.87,8877.175385,56393439.18288881,95116,-0.3547197850584648
2018-10-31,1540944000000,BTCUSDT,6330.01,6428.0,6245.02,6371.93,12148.888216,76970488.28166042,111552,-0.3710487768284402
2018-11-01,1541030400000,BTCUSDT,6369.52,6442.65,6348.66,6410.0,9099.035841,58031686.8315247,89601,-0.3388010327494634
2018-11-02,1541116800000,BTCUSDT,6410.0,6460.34,6388.2,6433.98,9739.440679,62589428.22024873,109482,-0.329094890510949
2018-11-03,1541203200000,BTCUSDT,6432.8,6439.97,6345.0,6387.09,7661.241476,48934237.93991929,83836,-0.3813357225881441
2018-11-04,1541289600000,BTCUSDT,6388.0,6525.0,6359.0,6485.85,10592.394943,68169573.18695,126200,-0.3863349935282675
2018-11-05,1541376000000,BTCUSDT,6485.85,6504.39,6431.02,6468.99,8987.882156,58127213.13931594,114235,-0.373570219507377
2018-11-06,1541462400000,BTCUSDT,6468.99,6531.31,6445.18,6519.11,11926.565699,77336101.18719475,150475,-0.40301190476190474
2018-11-07,1541548800000,BTCUSDT,6522.73,6615.15,6509.0,6578.46,14271.591117,93820576.63463956,151060,-0.4040710209258085
2018-11-08,1541635200000,BTCUSDT,6578.46,6594.0,6468.22,6479.84,13259.789282,86450363.67835227,145405,-0.43478989016510117
2018-11-09,1541721600000,BTCUSDT,6479.84,6511.53,6391.01,6419.99,11787.616583,75997777.50255908,117043,-0.44246721667390365
2018-11-10,1541808000000,BTCUSDT,6419.99,6475.55,6411.0,6433.05,7714.829926,49745307.64123968,97746,-0.43835777894185435
2018-11-11,1541894400000,BTCUSDT,6435.16,6462.14,6355.0,6449.81,8213.507117,52709099.31784609,98435,-0.3981409940577503
2018-11-12,1541980800000,BTCUSDT,6450.71,6497.0,6421.0,6453.07,10132.782567,65390882.14088421,123144,-0.34883249243188696
2018-11-13,1542067200000,BTCUSDT,6451.68,6498.0,6391.15,6457.66,11790.564933,76142983.15196352,150940,-0.3035040187065071
2018-11-14,1542153600000,BTCUSDT,6458.98,6482.84,5656.87,5922.41,46478.964003,279632622.8943677,319011,-0.3581434919258697
2018-11-15,1542240000000,BTCUSDT,5917.2,5939.54,5403.42,5753.4,47700.829401,270133503.66131264,303825,-0.3439845294644832
2018-11-16,1542326400000,BTCUSDT,5757.09,5782.89,5549.25,5655.94,38721.802274,219097215.966752,221493,-0.40673430834409363
2018-11-17,1542412800000,BTCUSDT,5650.57,5656.6,5565.43,5628.29,26411.241413,148072393.10210443,171403,-0.3836293468428511
2018-11-18,1542499200000,BTCUSDT,5630.49,5738.17,5617.0,5662.0,23844.999347,134893236.9862243,154817,-0.38120218579234977
2018-11-19,1542585600000,BTCUSDT,5661.94,5664.0,4855.0,4910.03,70580.892856,368688743.45440894,378495,-0.3990171358629131
2018-11-20,1542672000000,BTCUSDT,4913.4,5048.24,4326.0,4558.86,117380.95159,548036628.7293574,596769,-0.44680608374246755
2018-11-21,1542758400000,BTCUSDT,4559.91,4787.2,4413.85,4661.07,61071.829475,281264433.4846592,301920,-0.43570581113801454
2018-11-22,1542844800000,BTCUSDT,4661.08,4721.77,4335.0,4370.0,34531.119143,157459733.72414753,180335,-0.44151927205807173
2018-11-23,1542931200000,BTCUSDT,4370.9,4484.0,4222.94,4420.61,49371.920322,215283656.1153948,227935,-0.4602423201981932
2018-11-24,1543017600000,BTCUSDT,4415.63,4527.0,3824.69,3932.44,61693.111006,258702927.69916424,275070,-0.542739534883721
2018-11-25,1543104000000,BTCUSDT,3933.68,4233.0,3652.66,4085.78,101693.975588,398253568.5292384,428171,-0.5414378034518595
2018-11-26,1543190400000,BTCUSDT,4088.69,4206.0,3701.0,3862.2,94503.750767,373225761.8074076,413329,-0.5653123241418121
2018-11-27,1543276800000,BTCUSDT,3864.45,3940.0,3689.12,3875.21,67480.607212,257593168.12182525,288731,-0.5557429295303167
2018-11-28,1543363200000,BTCUSDT,3875.63,4394.47,3874.27,4264.85,91983.567949,382697308.297627,386714,-0.5206972779368018
2018-11-29,1543449600000,BTCUSDT,4262.06,4450.38,4125.65,4295.84,73980.198669,316809038.40988266,316601,-0.4973779844293694
2018-11-30,1543536000000,BTCUSDT,4295.72,4341.36,3943.0,4041.32,67758.446283,278810574.935784,288098,-0.5228750376321553
2018-12-01,1543622400000,BTCUSDT,4041.27,4299.99,3963.01,4190.02,44840.073481,186157614.3155972,205472,-0.4848903952801924
2018-12-02,1543708800000,BTCUSDT,4190.98,4312.99,4103.04,4161.01,38912.15479,162917339.00647366,178087,-0.46622991953060156
2018-12-03,1543795200000,BTCUSDT,4160.55,4179.0,3827.0,3884.01,49094.369163,195055919.54337287,207134,-0.5114022618343753
2018-12-04,1543881600000,BTCUSDT,3884.76,4085.0,3781.0,3951.64,48489.551613,191673423.70626596,220815,-0.4426569856166451
2018-12-05,1543968000000,BTCUSDT,3950.98,3970.0,3745.0,3769.84,44004.799448,169404368.19157183,199011,-0.44887233324025644
2018-12-06,1544054400000,BTCUSDT,3768.44,3899.99,3500.0,3508.75,68378.796943,254722331.4949405,293512,-0.49324153549078487
2018-12-07,1544140800000,BTCUSDT,3508.75,3549.99,3224.6,3403.55,95145.457442,322364604.2802089,413521,-0.5004337289979025
2018-12-08,1544227200000,BTCUSDT,3403.57,3495.0,3222.0,3410.93,55365.949949,187909876.24894732,253650,-0.5165915532879819
2018-12-09,1544313600000,BTCUSDT,3411.36,3658.0,3394.04,3545.37,45956.893296,161618597.82859048,194567,-0.5212330237765033
2018-12-10,1544400000000,BTCUSDT,3548.49,3610.0,3370.11,3432.88,40989.244553,142507933.07357892,192599,-0.49487500183929023
2018-12-11,1544486400000,BTCUSDT,3434.01,3480.0,3324.32,3380.39,35920.864154,121841475.29281934,162266,-0.5007369925975814
2018-12-12,1544572800000,BTCUSDT,3379.23,3492.0,3350.0,3445.0,33922.931286,116227185.79240072,152067,-0.47814020986489214
2018-12-13,1544659200000,BTCUSDT,3446.38,3460.0,3255.5,3302.06,40040.917013,134817053.72748312,160471,-0.5211491052524726
2018-12-14,1544745600000,BTCUSDT,3302.06,3335.39,3177.0,3224.17,44492.983807,145101409.49359843,184525,-0.5405856369335993
2018-12-15,1544832000000,BTCUSDT,3225.19,3276.5,3156.26,3211.72,29796.041436,95588793.64058843,139806,-0.5264849499905643
2018-12-16,1544918400000,BTCUSDT,3211.71,3294.0,3186.0,3228.67,24628.808538,80068159.40481837,125565,-0.5282412074986484
2018-12-17,1545004800000,BTCUSDT,3229.22,3585.0,3216.0,3509.08,66761.751697,228756567.6495468,283814,-0.4953715887307497
2018-12-18,1545091200000,BTCUSDT,3509.03,3678.59,3424.47,3652.98,61369.615257,216563775.025232,296433,-0.5389397955319954
2018-12-19,1545177600000,BTCUSDT,3653.0,3912.73,3622.55,3662.22,94137.341014,352638213.53853136,434026,-0.5350984651046473
2018-12-20,1545264000000,BTCUSDT,3660.01,4120.0,3635.0,4049.62,101543.835986,399967057.78281647,500506,-0.4937348496876489
2018-12-21,1545350400000,BTCUSDT,4051.86,4139.99,3764.0,3838.66,82343.850112,325803279.9626696,436187,-0.5405553560742071
2018-12-22,1545436800000,BTCUSDT,3840.25,3979.0,3785.0,3948.91,42822.350872,165085567.58556616,249148,-0.5103596811871662
2018-12-23,1545523200000,BTCUSDT,3948.91,4021.53,3870.0,3929.71,40117.531529,158756356.8176238,258417,-0.5016233313295337
2018-12-24,1545609600000,BTCUSDT,3929.71,4198.0,3924.83,4008.01,64647.809129,264628967.0659108,400403,-0.5096035727395081
2018-12-25,1545696000000,BTCUSDT,4010.11,4020.0,3646.41,3745.79,62725.629432,235584302.95256105,356377,-0.5475006040106306
2018-12-26,1545782400000,BTCUSDT,3745.56,3837.15,3656.74,3777.74,42629.375817,159705204.50415567,267746,-0.5734731251510108
2018-12-27,1545868800000,BTCUSDT,3777.74,3813.98,3535.0,3567.91,44097.392912,161915849.87310502,262733,-0.5997996704545328
2018-12-28,1545955200000,BTCUSDT,3567.89,3887.25,3540.04,3839.26,45964.304987,170638519.2472785,251040,-0.5630759916331134
2018-12-29,1546041600000,BTCUSDT,3839.0,3892.0,3670.0,3695.32,38874.373903,148205200.1077372,244844,-0.5863761065859563
2018-12-30,1546128000000,BTCUSDT,3696.71,3903.5,3657.9,3801.91,33222.369262,124966229.52022897,218929,-0.6047906494705296
2018-12-31,1546214400000,BTCUSDT,3803.12,3810.0,3630.33,3702.9,29991.77835,111847216.11708207,190308,-0.5825361697138328
2019-01-01,1546300800000,BTCUSDT,3701.23,3810.16,3642.0,3797.14,23741.687033,88149249.09230462,154227,-0.5902072091517375
2019-01-02,1546387200000,BTCUSDT,3796.45,3882.14,3750.45,3858.56,35156.463369,133876627.2465106,218538,-0.5672003903380125
2019-01-03,1546473600000,BTCUSDT,3857.57,3862.74,3730.0,3766.78,29406.948359,111657372.69526468,199812,-0.5970496362858365
2019-01-04,1546560000000,BTCUSDT,3767.2,3823.64,3703.57,3792.01,29519.554671,111034550.64066195,192232,-0.5974084297696146
2019-01-05,1546646400000,BTCUSDT,3790.09,3840.99,3751.0,3770.96,30490.667751,115893501.27515878,203673,-0.5921527231746451
2019-01-06,1546732800000,BTCUSDT,3771.12,4027.71,3740.0,3987.6,36553.806709,142198812.18914708,240496,-0.5604245393254463
2019-01-07,1546819200000,BTCUSDT,3987.62,4017.9,3921.53,3975.45,31869.846264,126830380.4928724,221219,-0.5701212391217841
2019-01-08,1546905600000,BTCUSDT,3976.76,4069.8,3903.0,3955.13,38901.423122,154778846.54236615,242898,-0.594345641025641
2019-01-09,1546992000000,BTCUSDT,3955.45,4006.81,3930.04,3966.65,28989.439511,115218950.31554872,209240,-0.5916559518797115
2019-01-10,1547078400000,BTCUSDT,3966.06,3996.01,3540.0,3585.88,59402.22851,221789348.03469807,374760,-0.6364679643146796
2019-01-11,1547164800000,BTCUSDT,3585.88,3658.0,3465.0,3601.31,38338.654733,137560743.6248598,264996,-0.6271553709955782
2019-01-12,1547251200000,BTCUSDT,3601.31,3618.19,3530.0,3583.13,21999.928354,78908770.67658037,175679,-0.6173913507741591
2019-01-13,1547337600000,BTCUSDT,3584.1,3611.1,3441.3,3476.81,26385.757454,92882249.46737902,183113,-0.621574172032618
2019-01-14,1547424000000,BTCUSDT,3477.56,3671.87,3467.02,3626.09,35235.211215,125631820.06705056,229452,-0.6105166487647691
2019-01-15,1547510400000,BTCUSDT,3626.08,3648.42,3516.62,3553.06,34137.997459,122785440.2288754,231684,-0.6053120348359291
2019-01-16,1547596800000,BTCUSDT,3553.06,3645.0,3543.51,3591.84,27480.179977,98504455.20666537,205159,-0.5724
2019-01-17,1547683200000,BTCUSDT,3591.84,3634.7,3530.39,3616.21,29755.440838,106709136.97324342,217797,-0.5728519219366072
2019-01-18,1547769600000,BTCUSDT,3613.32,3620.0,3565.75,3594.87,22713.446755,81699723.54479145,177567,-0.5858306325902594
2019-01-19,1547856000000,BTCUSDT,3594.87,3720.0,3594.23,3665.3,22171.578123,81354185.90325992,175054,-0.5769183709747049
2019-01-20,1547942400000,BTCUSDT,3665.75,3693.73,3475.0,3539.28,27901.938598,99767239.95381454,204941,-0.5817442684944457
2019-01-21,1548028800000,BTCUSDT,3539.26,3559.51,3475.5,3526.9,19644.436839,69316548.76685554,160825,-0.5766026410564226
2019-01-22,1548115200000,BTCUSDT,3526.88,3608.5,3434.85,3570.93,29336.442967,103804480.11605988,195484,-0.5559351162599826
2019-01-23,1548201600000,BTCUSDT,3570.41,3607.98,3514.5,3552.82,24938.842698,88816396.34583545,192892,-0.5688225820741012
2019-01-24,1548288000000,BTCUSDT,3552.97,3589.0,3529.22,3569.62,20826.25118,74037052.86632736,162159,-0.566451164694437
2019-01-25,1548374400000,BTCUSDT,3569.07,3587.15,3522.51,3565.29,17608.346671,62634926.45524528,153413,-0.581881275668525
2019-01-26,1548460800000,BTCUSDT,3566.69,3662.94,3545.0,3565.25,19476.532344,69841766.64693148,135369,-0.5746154506970329
2019-01-27,1548547200000,BTCUSDT,3565.62,3579.0,3486.0,3550.84,22735.598162,80743416.84653682,163855,-0.5548713757237896
2019-01-28,1548633600000,BTCUSDT,3550.05,3557.75,3380.27,3434.15,40405.111401,139258708.7643088,260799,-0.5422323529215737
2019-01-29,1548720000000,BTCUSDT,3434.0,3443.45,3349.92,3411.04,29544.928977,100542807.46479908,189650,-0.5496982842266875
2019-01-30,1548806400000,BTCUSDT,3410.04,3478.0,3387.1,3458.18,23968.260243,82521122.86191754,180820,-0.536250502883197
2019-01-31,1548892800000,BTCUSDT,3457.5,3489.2,3418.8,3434.1,29607.190253,101928346.97699684,198100,-0.5317536501426242
2019-02-01,1548979200000,BTCUSDT,3434.1,3488.0,3401.2,3462.07,25260.476159,87075914.2326683,167520,-0.5282634258937537
2019-02-02,1549065600000,BTCUSDT,3462.2,3526.4,3440.29,3504.77,17920.802,62134037.97539881,153234,-0.5063008874489365
2019-02-03,1549152000000,BTCUSDT,3504.06,3511.09,3426.0,3458.11,19867.33639,68801620.06241606,138592,-0.5365265255739959
2019-02-04,1549238400000,BTCUSDT,3458.11,3484.88,3433.31,3463.22,23131.981108,80024258.22766612,155686,-0.5304719656831112
2019-02-05,1549324800000,BTCUSDT,3463.22,3478.97,3448.43,3471.59,25264.41503,87491347.06381486,162066,-0.5361943404217229
2019-02-06,1549411200000,BTCUSDT,3471.57,3482.72,3380.0,3405.37,35310.244846,120500703.0051573,207024,-0.5472190570149489
2019-02-07,1549497600000,BTCUSDT,3407.0,3426.45,3390.0,3398.4,18665.538638,63611505.78657223,148209,-0.5551849927290862
2019-02-08,1549584000000,BTCUSDT,3398.4,3733.58,3373.1,3659.04,47968.058013,170118212.46197885,277242,-0.5256784189280631
2019-02-09,1549670400000,BTCUSDT,3660.27,3680.02,3625.13,3665.18,24759.833719,90488500.0676624,192209,-0.5104607987177775
2019-02-10,1549756800000,BTCUSDT,3665.18,3684.99,3609.76,3680.06,23250.602634,84696423.96233752,171099,-0.5173691803278688
2019-02-11,1549843200000,BTCUSDT,3679.75,3684.9,3615.53,3631.05,24954.614571,90731831.90427426,172626,-0.5259007891534488
2019-02-12,1549929600000,BTCUSDT,3631.05,3667.6,3582.34,3631.46,29479.59823,106766439.99436474,198996,-0.5278348424408535
2019-02-13,1550016000000,BTCUSDT,3631.51,3670.0,3591.75,3609.4,25773.997648,93350740.94830574,167690,-0.5252938143787549
2019-02-14,1550102400000,BTCUSDT,3608.34,3626.4,3568.11,3590.56,21753.501261,78367545.57945932,155215,-0.5207301918248521
2019-02-15,1550188800000,BTCUSDT,3590.57,3653.23,3573.45,3602.47,20777.872899,74938358.18352868,151256,-0.4674833222222058
2019-02-16,1550275200000,BTCUSDT,3602.49,3648.2,3597.91,3618.41,19565.992751,70894921.80761532,149393,-0.47345605355064035
2019-02-17,1550361600000,BTCUSDT,3617.22,3700.11,3604.4,3667.58,25690.227779,93426433.13226132,179511,-0.43834915773353755
2019-02-18,1550448000000,BTCUSDT,3667.62,3925.0,3655.0,3898.6,64042.730492,242898012.76922596,393515,-0.3804645959337526
2019-02-19,1550534400000,BTCUSDT,3897.35,3994.52,3856.0,3907.79,50207.172667,197091641.0474,332281,-0.4111208894541575
2019-02-20,1550620800000,BTCUSDT,3907.35,3986.98,3870.66,3969.74,36205.14085,142571564.56112987,250176,-0.3786504719122228
2019-02-21,1550707200000,BTCUSDT,3969.74,4016.48,3901.03,3937.31,31103.884728,122714273.87417652,209571,-0.392763395322009
2019-02-22,1550793600000,BTCUSDT,3937.31,3988.0,3926.65,3962.0,23943.16375,94739322.74557024,179588,-0.38569929034468753
2019-02-23,1550880000000,BTCUSDT,3962.0,4162.02,3933.15,4117.76,33657.942883,135782959.41827348,231563,-0.3865497894959523
2019-02-24,1550966400000,BTCUSDT,4118.0,4198.0,3712.66,3743.56,62224.18689,244146803.51887,410578,-0.4446753624349338
2019-02-25,1551052800000,BTCUSDT,3743.56,3872.66,3740.0,3827.92,38102.966245,145285565.2031707,262716,-0.4338661038732473
2019-02-26,1551139200000,BTCUSDT,3828.44,3841.51,3777.0,3809.23,28838.748036,109932596.10609365,213897,-0.4330524316697525
2019-02-27,1551225600000,BTCUSDT,3809.31,3838.85,3677.17,3818.07,31500.995466,119564023.12004228,201626,-0.36839205955334986
2019-02-28,1551312000000,BTCUSDT,3818.04,3888.0,3763.87,3813.69,32561.961044,124703738.39336836,233849,-0.3798857882464658
2019-03-01,1551398400000,BTCUSDT,3814.26,3857.0,3813.01,3823.0,23174.57217,88851336.5211179,179860,-0.37705414887151156
2019-03-02,1551484800000,BTCUSDT,3822.17,3841.31,3772.25,3819.93,19445.838355,74175357.77882297,149854,-0.38900671785028795
2019-03-03,1551571200000,BTCUSDT,3819.97,3835.0,3781.32,3807.75,16718.16541,63791898.99159701,127681,-0.37277417399411605
2019-03-04,1551657600000,BTCUSDT,3807.32,3830.0,3670.69,3715.3,34742.84166,129739738.23815794,218615,-0.3942837392581675
2019-03-05,1551744000000,BTCUSDT,3716.1,3877.1,3703.55,3857.73,32962.536162,124945530.76214452,202444,-0.34100731468163537
2019-03-06,1551830400000,BTCUSDT,3857.58,3907.0,3813.09,3861.84,24775.11883,95417637.5889866,165101,-0.3769135451893538
2019-03-07,1551916800000,BTCUSDT,3861.84,3905.4,3840.4,3873.64,26455.257661,102585458.38333896,180520,-0.39380319777404627
2019-03-08,1552003200000,BTCUSDT,3873.63,3932.0,3800.0,3864.89,34730.366592,135000852.01035947,211534,-0.3920079410899493
2019-03-09,1552089600000,BTCUSDT,3864.88,3971.75,3854.75,3943.04,30979.747653,121353606.96803357,206869,-0.403950544874072
2019-03-10,1552176000000,BTCUSDT,3943.43,3943.43,3881.69,3916.82,23187.561412,90693949.72150733,167920,-0.39869447608637576
2019-03-11,1552262400000,BTCUSDT,3915.99,3936.98,3830.0,3871.61,38066.885705,147721971.09446937,209916,-0.4122329200938821
2019-03-12,1552348800000,BTCUSDT,3871.61,3905.2,3826.06,3882.73,26921.008622,104393849.44844826,182885,-0.4053283710102309
2019-03-13,1552435200000,BTCUSDT,3882.69,3893.56,3840.0,3866.0,24461.008757,94680049.46033752,186572,-0.4151091261736396
2019-03-14,1552521600000,BTCUSDT,3866.0,3920.0,3810.43,3877.12,27048.74853,104673038.77602254,196651,-0.42620519818025215
2019-03-15,1552608000000,BTCUSDT,3877.12,3939.22,3872.2,3923.76,21740.061498,84919900.71744472,163866,-0.4154199132909223
2019-03-16,1552694400000,BTCUSDT,3924.46,4056.98,3921.98,4005.98,28568.376124,114227606.40681696,216198,-0.39869290856364037
2019-03-17,1552780800000,BTCUSDT,4005.98,4012.0,3950.01,3981.14,18814.255577,74893913.05776027,146953,-0.3677629186378716
2019-03-18,1552867200000,BTCUSDT,3981.85,4037.0,3953.33,3987.81,22454.47801,89526258.38910636,157876,-0.37476227134540696
2019-03-19,1552953600000,BTCUSDT,3987.83,4031.0,3970.0,4015.53,19893.741815,79503748.36263466,147394,-0.3575737892704185
2019-03-20,1553040000000,BTCUSDT,4017.48,4050.0,3980.5,4043.04,23432.300255,94019734.23326428,175036,-0.3494256239772019
2019-03-21,1553126400000,BTCUSDT,4043.04,4069.32,3880.01,3980.64,35997.682119,144010401.50845116,236100,-0.3633003251764638
2019-03-22,1553212800000,BTCUSDT,3980.85,4008.0,3968.25,3986.93,20022.606318,79861943.8108997,153703,-0.3724344838116106
2019-03-23,1553299200000,BTCUSDT,3987.89,4018.83,3978.01,4006.01,17302.604318,69169819.8628637,143155,-0.4041645905686897
2019-03-24,1553385600000,BTCUSDT,4006.01,4006.02,3950.0,3992.18,17179.850648,68524082.74695624,131087,-0.454429417938514
2019-03-25,1553472000000,BTCUSDT,3991.35,3999.3,3888.71,3936.12,33192.890217,131507366.37512892,227739,-0.4667876833877457
2019-03-26,1553558400000,BTCUSDT,3935.47,3958.98,3894.0,3948.55,29349.537627,115330070.99071544,192418,-0.4711439940746376
2019-03-27,1553644800000,BTCUSDT,3948.77,4048.0,3936.15,4038.05,32364.555852,129681258.0162135,224309,-0.4496717560268918
2019-03-28,1553731200000,BTCUSDT,4039.58,4039.7,4002.0,4027.81,20089.293875,80822230.57984656,157060,-0.45561160083148844
2019-03-29,1553817600000,BTCUSDT,4028.22,4123.71,4024.03,4103.25,30084.217444,122585822.5865048,203826,-0.44511608848932827
2019-03-30,1553904000000,BTCUSDT,4104.24,4140.0,4052.0,4106.97,19509.292601,79853835.581824,162463,-0.4680786581030202
2019-03-31,1553990400000,BTCUSDT,4106.99,4116.12,4082.57,4103.95,13525.087433,55472147.12701675,124046,-0.511273942390595
2019-04-01,1554076800000,BTCUSDT,4102.44,4158.7,4067.0,4144.56,25507.067641,105388238.14788891,184268,-0.493059870542245
2019-04-02,1554163200000,BTCUSDT,4144.54,4897.99,4140.54,4857.29,105383.639263,489018726.75750667,609133,-0.3867058080808081
2019-04-03,1554249600000,BTCUSDT,4857.19,5275.01,4753.5,4932.6,109890.125743,548900970.9178842,692019,-0.3976237609252897
2019-04-04,1554336000000,BTCUSDT,4932.59,5039.08,4777.0,4898.66,61054.254168,301411332.0090243,419141,-0.40442113351424436
2019-04-05,1554422400000,BTCUSDT,4898.64,5028.22,4880.62,5004.95,39768.552806,197660830.71096665,292375,-0.3904579222993545
2019-04-06,1554508800000,BTCUSDT,5004.96,5205.0,4928.59,5043.89,41770.842313,210963411.61313188,281237,-0.38292887623074356
2019-04-07,1554595200000,BTCUSDT,5042.07,5234.0,5026.0,5170.27,37615.486804,192916750.5719041,274084,-0.3312227636261096
2019-04-08,1554681600000,BTCUSDT,5170.27,5305.0,5039.0,5236.9,50178.430782,260487077.7675668,350828,-0.31134921323728604
2019-04-09,1554768000000,BTCUSDT,5238.38,5238.4,5076.68,5150.0,34067.012311,175633627.31637353,253381,-0.31567918508685555
2019-04-10,1554854400000,BTCUSDT,5150.0,5422.0,5135.0,5308.25,40073.620471,210870034.51205528,260967,-0.2844847805164731
2019-04-11,1554940800000,BTCUSDT,5307.86,5332.67,4927.0,5017.37,54696.600686,277736905.85749793,369304,-0.2842390125880192
2019-04-12,1555027200000,BTCUSDT,5017.37,5080.58,4861.22,5048.01,33276.678614,166485761.0793121,226036,-0.2813392006765192
2019-04-13,1555113600000,BTCUSDT,5047.0,5099.0,5004.0,5045.22,17292.456802,87375984.44461507,138674,-0.2724800355308429
2019-04-14,1555200000000,BTCUSDT,5047.45,5152.99,5000.0,5131.3,18281.607739,92594930.42710131,131700,-0.23642050815022486
2019-04-15,1555286400000,BTCUSDT,5131.28,5167.38,4950.0,5024.95,29057.191581,147687551.9414771,204944,-0.20048528241845665
2019-04-16,1555372800000,BTCUSDT,5024.95,5197.72,5003.94,5173.72,24242.229493,123581651.71216355,168550,-0.2076743662506757
2019-04-17,1555459200000,BTCUSDT,5173.72,5230.4,5146.8,5202.82,23307.536134,120972345.51821636,179490,-0.1531882272327032
2019-04-18,1555545600000,BTCUSDT,5202.41,5287.0,5198.8,5258.44,22619.239001,118573129.86520116,167110,-0.15626689771915903
2019-04-19,1555632000000,BTCUSDT,5258.44,5320.0,5175.0,5258.68,24611.236323,128937309.63806376,178148,-0.16639110509437516
2019-04-20,1555718400000,BTCUSDT,5258.68,5333.42,5230.1,5291.73,19168.908274,101343660.15324436,157080,-0.15282845181586058
2019-04-21,1555804800000,BTCUSDT,5292.91,5314.35,5165.0,5256.14,25549.570939,133929931.15068737,210494,-0.15060244857855742
2019-04-22,1555891200000,BTCUSDT,5257.41,5400.0,5208.35,5357.14,29563.852309,156632202.9709961,210361,-0.14520452645217286
2019-04-23,1555977600000,BTCUSDT,5357.14,5600.0,5332.41,5493.31,41262.103917,227154061.8577141,282563,-0.1296692676357586
2019-04-24,1556064000000,BTCUSDT,5490.91,5582.2,5333.35,5415.0,48224.152413,262493252.9358424,339599,-0.17761284473057137
2019-04-25,1556150400000,BTCUSDT,5415.0,5491.84,5102.0,5219.9,49636.089948,265091565.61466023,331089,-0.18285336789835882
2019-04-26,1556236800000,BTCUSDT,5220.47,5510.0,5161.62,5314.1,48912.294513,259659705.6513858,333183,-0.17961012916960628
2019-04-27,1556323200000,BTCUSDT,5315.0,5342.5,5257.67,5295.69,15422.896935,81749716.42174439,145733,-0.15334524943883465
2019-04-28,1556409600000,BTCUSDT,5295.69,5340.0,5259.48,5307.52,14371.433869,76277087.37424076,127730,-0.18093827160493825
2019-04-29,1556496000000,BTCUSDT,5309.81,5332.0,5178.8,5238.14,19918.135079,104822151.5144498,178472,-0.17650831880444406
2019-04-30,1556582400000,BTCUSDT,5238.14,5339.98,5192.15,5320.81,22238.06823,117309839.23079813,180989,-0.18455144130047307
2019-05-01,1556668800000,BTCUSDT,5321.94,5402.0,5316.2,5383.2,17217.473216,92194935.6047804,161488,-0.19432953586245305
2019-05-02,1556755200000,BTCUSDT,5383.2,5538.0,5370.0,5492.87,22795.787835,124498567.2076544,181896,-0.18426438003813694
2019-05-03,1556841600000,BTCUSDT,5494.81,5844.0,5477.57,5772.69,46297.172849,264435878.92811012,338298,-0.1384044776119404
2019-05-04,1556928000000,BTCUSDT,5770.62,5900.0,5587.45,5829.45,39682.408991,228942582.4507792,283145,-0.15620874730771905
2019-05-05,1557014400000,BTCUSDT,5829.83,5839.9,5696.0,5775.62,23822.543775,137653160.7660216,185365,-0.18378600671838052
2019-05-06,1557100800000,BTCUSDT,5773.18,5805.0,5619.14,5747.79,25256.596325,144358553.85462248,230431,-0.18253304547432736
2019-05-07,1557187200000,BTCUSDT,5749.92,6028.41,5747.74,5846.34,39905.064422,236176663.81792104,301388,-0.1629958596045149
2019-05-08,1557273600000,BTCUSDT,5846.34,6014.72,5772.2,5987.29,23074.05152,136245255.5572078,190966,-0.14604041242524468
2019-05-09,1557360000000,BTCUSDT,5986.66,6224.55,5983.71,6209.18,27453.011436,167489934.34358987,227841,-0.13761508664571298
2019-05-10,1557446400000,BTCUSDT,6209.95,6468.92,6172.0,6373.33,36623.61079,231801342.4320928,283074,-0.1271814199104082
2019-05-11,1557532800000,BTCUSDT,6375.16,7343.99,6372.85,7076.22,74022.424393,507216001.34340405,562540,-0.02571932887421491
2019-05-12,1557619200000,BTCUSDT,7076.24,7521.78,6750.0,6967.31,86948.975339,619939454.4896551,647345,-0.0532337010433398
2019-05-13,1557705600000,BTCUSDT,6968.24,8100.0,6870.0,7790.71,85804.735333,648012612.2927012,588497,0.1627925373134329
2019-05-14,1557792000000,BTCUSDT,7795.62,8366.0,7599.56,7947.56,76583.722603,611103206.0032725,655426,0.21969733011459458
2019-05-15,1557878400000,BTCUSDT,7945.26,8249.0,7850.0,8169.87,37884.327211,305196285.2755824,347533,0.2774323982024973
2019-05-16,1557964800000,BTCUSDT,8169.08,8320.0,7705.0,7866.59,69630.513996,557126171.2789642,666538,0.2718716906088068
